Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
2018,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4581942159,0.4581942159,0.9034590705,0.9034590705,1,1,0.7503220236,0.7503220236,0.9109575183,0.9109575183,0.8581560241,0.8581560241,0.976303838,0.976303838,0.9620906103,0.9620906103,0.855793545,0.855793545,0.4816319739,0.4816319739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5046919405,0.5046919405,0.9385022593,0.9385022593,1,1,1,1,1,1,1,1,1,1,0.9826485778,0.9826485778,0.8761355885,0.8761355885,0.5035256495,0.5035256495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4971637969,0.4971637969,0.824384018,0.824384018,0.9786106501,0.9786106501,0.9759711441,0.9759711441,0.9583502449,0.9583502449,0.9577448527,0.9577448527,0.9575126212,0.9575126212,0.8937525619,0.8937525619,0.4866557024,0.4866557024,0.1658592422,0.1658592422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1868575132,0.1868575132,0.2886774546,0.2886774546,0.1001513581,0.1001513581,0.0844547283,0.0844547283,0.0747859585,0.0747859585,0.1761116507,0.1761116507,0.7636670258,0.7636670258,0.6334045228,0.6334045228,0.79331554,0.79331554,0.3568164907,0.3568164907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2577882589,0.2577882589,0.2991521288,0.2991521288,0.4414900621,0.4414900621,0.4697147872,0.4697147872,0.5128262816,0.5128262816,0.4725738409,0.4725738409,0.3001232326,0.3001232326,0.0963711398,0.0963711398,0.1740009317,0.1740009317,0.1553518523,0.1553518523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4820135904,0.4820135904,0.8914854114,0.8914854114,1,1,1,1,0.4991407337,0.4991407337,0.8541791993,0.8541791993,0.8861381494,0.8861381494,0.7841306713,0.7841306713,0.3372504645,0.3372504645,0.478367245,0.478367245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45819029,0.45819029,0.885434308,0.885434308,1,1,1,1,0.5085214941,0.5085214941,0.4915036718,0.4915036718,0.1756861447,0.1756861447,0.0560022512,0.0560022512,0.0362385414,0.0362385414,0.0827076171,0.0827076171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4997911226,0.4997911226,0.6392495673,0.6392495673,0.5256039426,0.5256039426,0.9112656502,0.9112656502,0.7550182926,0.7550182926,0.4666986979,0.4666986979,0.5550985418,0.5550985418,0.6158046623,0.6158046623,0.597464822,0.597464822,0.4393461241,0.4393461241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5436193434,0.5436193434,0.9585728126,0.9585728126,1,1,1,1,1,1,0.7681553235,0.7681553235,0.8704951935,0.8704951935,0.4977553982,0.4977553982,0.8567351543,0.8567351543,0.0994683239,0.0994683239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1191277762,0.1191277762,0.2214455002,0.2214455002,0.2536526873,0.2536526873,0.4425659569,0.4425659569,0.4208910238,0.4208910238,0.7594989398,0.7594989398,0.112374744,0.112374744,0.2869225823,0.2869225823,0.4393520632,0.4393520632,0.0326096611,0.0326096611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
